X,Y,RECSTAT,RECLINE
670887.065,2576210.031,590,332
670897.065,2576210.031,592,332
670907.065,2576210.031,594,332
670917.065,2576210.031,596,332
670927.065,2576210.031,598,332
670937.065,2576210.031,600,332
670947.065,2576210.031,602,332
670957.065,2576210.031,604,332
670967.065,2576210.031,606,332
670977.065,2576210.031,608,332
670987.065,2576210.031,610,332
670997.065,2576210.031,612,332
671007.065,2576210.031,614,332
671017.065,2576210.031,616,332
671027.065,2576210.031,618,332
671037.065,2576210.031,620,332
671047.065,2576210.031,622,332
671057.065,2576210.031,624,332
671067.065,2576210.031,626,332
671077.065,2576210.031,628,332
671087.065,2576210.031,630,332
671097.065,2576210.031,632,332
671107.065,2576210.031,634,332
671117.065,2576210.031,636,332
671127.065,2576210.031,638,332
671137.065,2576210.031,640,332
671147.065,2576210.031,642,332
671157.065,2576210.031,644,332
671167.065,2576210.031,646,332
671177.065,2576210.031,648,332
671187.065,2576210.031,650,332
671197.065,2576210.031,652,332
671207.065,2576210.031,654,332
671217.065,2576210.031,656,332
671227.065,2576210.031,658,332
671237.065,2576210.031,660,332
671247.065,2576210.031,662,332
671257.065,2576210.031,664,332
671267.065,2576210.031,666,332
671277.065,2576210.031,668,332
671287.065,2576210.031,670,332
671297.065,2576210.031,672,332
671307.065,2576210.031,674,332
671317.065,2576210.031,676,332
671327.065,2576210.031,678,332
671337.065,2576210.031,680,332
671347.065,2576210.031,682,332
671357.065,2576210.031,684,332
671367.065,2576210.031,686,332
671377.065,2576210.031,688,332
671387.065,2576210.031,690,332
671397.065,2576210.031,692,332
671407.065,2576210.031,694,332
671417.065,2576210.031,696,332
671427.065,2576210.031,698,332
671437.065,2576210.031,700,332
671447.065,2576210.031,702,332
671457.065,2576210.031,704,332
671467.065,2576210.031,706,332
671477.065,2576210.031,708,332
671487.065,2576210.031,710,332
671497.065,2576210.031,712,332
669507.065,2576200.031,314,330
669517.065,2576200.031,316,330
669527.065,2576200.031,318,330
669537.065,2576200.031,320,330
669547.065,2576200.031,322,330
669557.065,2576200.031,324,330
669567.065,2576200.031,326,330
669577.065,2576200.031,328,330
669587.065,2576200.031,330,330
669597.065,2576200.031,332,330
669607.065,2576200.031,334,330
669617.065,2576200.031,336,330
669627.065,2576200.031,338,330
669637.065,2576200.031,340,330
669647.065,2576200.031,342,330
669657.065,2576200.031,344,330
669667.065,2576200.031,346,330
669677.065,2576200.031,348,330
669687.065,2576200.031,350,330
669697.065,2576200.031,352,330
669707.065,2576200.031,354,330
669717.065,2576200.031,356,330
669727.065,2576200.031,358,330
669737.065,2576200.031,360,330
669747.065,2576200.031,362,330
669757.065,2576200.031,364,330
669767.065,2576200.031,366,330
669777.065,2576200.031,368,330
669787.065,2576200.031,370,330
669797.065,2576200.031,372,330
669807.065,2576200.031,374,330
669817.065,2576200.031,376,330
669827.065,2576200.031,378,330
669837.065,2576200.031,380,330
669847.065,2576200.031,382,330
669857.065,2576200.031,384,330
669867.065,2576200.031,386,330
669877.065,2576200.031,388,330
669887.065,2576200.031,390,330
669897.065,2576200.031,392,330
669907.065,2576200.031,394,330
669917.065,2576200.031,396,330
669927.065,2576200.031,398,330
669937.065,2576200.031,400,330
669947.065,2576200.031,402,330
669957.065,2576200.031,404,330
669967.065,2576200.031,406,330
669977.065,2576200.031,408,330
669987.065,2576200.031,410,330
669997.065,2576200.031,412,330
670007.065,2576200.031,414,330
670017.065,2576200.031,416,330
670027.065,2576200.031,418,330
670037.065,2576200.031,420,330
670047.065,2576200.031,422,330
670057.065,2576200.031,424,330
670067.065,2576200.031,426,330
670077.065,2576200.031,428,330
670087.065,2576200.031,430,330
670097.065,2576200.031,432,330
670107.065,2576200.031,434,330
670117.065,2576200.031,436,330
670127.065,2576200.031,438,330
670137.065,2576200.031,440,330
670147.065,2576200.031,442,330
670157.065,2576200.031,444,330
670167.065,2576200.031,446,330
670177.065,2576200.031,448,330
670187.065,2576200.031,450,330
670197.065,2576200.031,452,330
670207.065,2576200.031,454,330
670217.065,2576200.031,456,330
670227.065,2576200.031,458,330
670237.065,2576200.031,460,330
670247.065,2576200.031,462,330
670257.065,2576200.031,464,330
670267.065,2576200.031,466,330
670277.065,2576200.031,468,330
670287.065,2576200.031,470,330
670297.065,2576200.031,472,330
670307.065,2576200.031,474,330
670317.065,2576200.031,476,330
670327.065,2576200.031,478,330
670337.065,2576200.031,480,330
670347.065,2576200.031,482,330
670357.065,2576200.031,484,330
670367.065,2576200.031,486,330
670377.065,2576200.031,488,330
670387.065,2576200.031,490,330
670397.065,2576200.031,492,330
670407.065,2576200.031,494,330
670417.065,2576200.031,496,330
670427.065,2576200.031,498,330
670437.065,2576200.031,500,330
670447.065,2576200.031,502,330
670457.065,2576200.031,504,330
670467.065,2576200.031,506,330
670477.065,2576200.031,508,330
670487.065,2576200.031,510,330
670497.065,2576200.031,512,330
670507.065,2576200.031,514,330
670517.065,2576200.031,516,330
670527.065,2576200.031,518,330
670537.065,2576200.031,520,330
670547.065,2576200.031,522,330
670557.065,2576200.031,524,330
670567.065,2576200.031,526,330
670577.065,2576200.031,528,330
670587.065,2576200.031,530,330
670597.065,2576200.031,532,330
670607.065,2576200.031,534,330
670617.065,2576200.031,536,330
670627.065,2576200.031,538,330
670637.065,2576200.031,540,330
670647.065,2576200.031,542,330
670657.065,2576200.031,544,330
670667.065,2576200.031,546,330
670677.065,2576200.031,548,330
670687.065,2576200.031,550,330
670697.065,2576200.031,552,330
670707.065,2576200.031,554,330
670717.065,2576200.031,556,330
670727.065,2576200.031,558,330
670737.065,2576200.031,560,330
670747.065,2576200.031,562,330
670757.065,2576200.031,564,330
670767.065,2576200.031,566,330
670777.065,2576200.031,568,330
670787.065,2576200.031,570,330
670797.065,2576200.031,572,330
670807.065,2576200.031,574,330
670817.065,2576200.031,576,330
670827.065,2576200.031,578,330
670837.065,2576200.031,580,330
670847.065,2576200.031,582,330
670857.065,2576200.031,584,330
670867.065,2576200.031,586,330
670877.065,2576200.031,588,330
670887.065,2576200.031,590,330
670897.065,2576200.031,592,330
670907.065,2576200.031,594,330
670917.065,2576200.031,596,330
670927.065,2576200.031,598,330
670937.065,2576200.031,600,330
670947.065,2576200.031,602,330
670957.065,2576200.031,604,330
670967.065,2576200.031,606,330
670977.065,2576200.031,608,330
670987.065,2576200.031,610,330
670997.065,2576200.031,612,330
671007.065,2576200.031,614,330
671017.065,2576200.031,616,330
671027.065,2576200.031,618,330
671037.065,2576200.031,620,330
671047.065,2576200.031,622,330
671057.065,2576200.031,624,330
671067.065,2576200.031,626,330
671077.065,2576200.031,628,330
671087.065,2576200.031,630,330
671097.065,2576200.031,632,330
671107.065,2576200.031,634,330
671117.065,2576200.031,636,330
671127.065,2576200.031,638,330
671137.065,2576200.031,640,330
671147.065,2576200.031,642,330
671157.065,2576200.031,644,330
671167.065,2576200.031,646,330
671177.065,2576200.031,648,330
671187.065,2576200.031,650,330
671197.065,2576200.031,652,330
671207.065,2576200.031,654,330
671217.065,2576200.031,656,330
671227.065,2576200.031,658,330
671237.065,2576200.031,660,330
671247.065,2576200.031,662,330
671257.065,2576200.031,664,330
671267.065,2576200.031,666,330
671277.065,2576200.031,668,330
671287.065,2576200.031,670,330
671297.065,2576200.031,672,330
671307.065,2576200.031,674,330
671317.065,2576200.031,676,330
671327.065,2576200.031,678,330
671337.065,2576200.031,680,330
671347.065,2576200.031,682,330
671357.065,2576200.031,684,330
671367.065,2576200.031,686,330
671377.065,2576200.031,688,330
671387.065,2576200.031,690,330
671397.065,2576200.031,692,330
671407.065,2576200.031,694,330
671417.065,2576200.031,696,330
671427.065,2576200.031,698,330
671437.065,2576200.031,700,330
671447.065,2576200.031,702,330
671457.065,2576200.031,704,330
671467.065,2576200.031,706,330
671477.065,2576200.031,708,330
671487.065,2576200.031,710,330
671497.065,2576200.031,712,330
669507.065,2576190.031,314,328
669517.065,2576190.031,316,328
669527.065,2576190.031,318,328
669537.065,2576190.031,320,328
669547.065,2576190.031,322,328
669557.065,2576190.031,324,328
669567.065,2576190.031,326,328
669577.065,2576190.031,328,328
669587.065,2576190.031,330,328
669597.065,2576190.031,332,328
669607.065,2576190.031,334,328
669617.065,2576190.031,336,328
669627.065,2576190.031,338,328
669637.065,2576190.031,340,328
669647.065,2576190.031,342,328
669657.065,2576190.031,344,328
669667.065,2576190.031,346,328
669677.065,2576190.031,348,328
669687.065,2576190.031,350,328
669697.065,2576190.031,352,328
669707.065,2576190.031,354,328
669717.065,2576190.031,356,328
669727.065,2576190.031,358,328
669737.065,2576190.031,360,328
669747.065,2576190.031,362,328
669757.065,2576190.031,364,328
669767.065,2576190.031,366,328
669777.065,2576190.031,368,328
669787.065,2576190.031,370,328
669797.065,2576190.031,372,328
669807.065,2576190.031,374,328
669817.065,2576190.031,376,328
669827.065,2576190.031,378,328
669837.065,2576190.031,380,328
669847.065,2576190.031,382,328
669857.065,2576190.031,384,328
669867.065,2576190.031,386,328
669877.065,2576190.031,388,328
669887.065,2576190.031,390,328
669897.065,2576190.031,392,328
669907.065,2576190.031,394,328
669917.065,2576190.031,396,328
669927.065,2576190.031,398,328
669937.065,2576190.031,400,328
669947.065,2576190.031,402,328
669957.065,2576190.031,404,328
669967.065,2576190.031,406,328
669977.065,2576190.031,408,328
669987.065,2576190.031,410,328
669997.065,2576190.031,412,328
670007.065,2576190.031,414,328
670017.065,2576190.031,416,328
670027.065,2576190.031,418,328
670037.065,2576190.031,420,328
670047.065,2576190.031,422,328
670057.065,2576190.031,424,328
670067.065,2576190.031,426,328
670077.065,2576190.031,428,328
670087.065,2576190.031,430,328
670097.065,2576190.031,432,328
670107.065,2576190.031,434,328
670117.065,2576190.031,436,328
670127.065,2576190.031,438,328
670137.065,2576190.031,440,328
670147.065,2576190.031,442,328
670157.065,2576190.031,444,328
670167.065,2576190.031,446,328
670177.065,2576190.031,448,328
670187.065,2576190.031,450,328
670197.065,2576190.031,452,328
670207.065,2576190.031,454,328
670217.065,2576190.031,456,328
670227.065,2576190.031,458,328
670237.065,2576190.031,460,328
670247.065,2576190.031,462,328
670257.065,2576190.031,464,328
670267.065,2576190.031,466,328
670277.065,2576190.031,468,328
670287.065,2576190.031,470,328
670297.065,2576190.031,472,328
670307.065,2576190.031,474,328
670317.065,2576190.031,476,328
670327.065,2576190.031,478,328
670337.065,2576190.031,480,328
670347.065,2576190.031,482,328
670357.065,2576190.031,484,328
670367.065,2576190.031,486,328
670377.065,2576190.031,488,328
670387.065,2576190.031,490,328
670397.065,2576190.031,492,328
670407.065,2576190.031,494,328
670417.065,2576190.031,496,328
670427.065,2576190.031,498,328
670437.065,2576190.031,500,328
670447.065,2576190.031,502,328
670457.065,2576190.031,504,328
670467.065,2576190.031,506,328
670477.065,2576190.031,508,328
670487.065,2576190.031,510,328
670497.065,2576190.031,512,328
670507.065,2576190.031,514,328
670517.065,2576190.031,516,328
670527.065,2576190.031,518,328
670537.065,2576190.031,520,328
670547.065,2576190.031,522,328
670557.065,2576190.031,524,328
670567.065,2576190.031,526,328
670577.065,2576190.031,528,328
670587.065,2576190.031,530,328
670597.065,2576190.031,532,328
670607.065,2576190.031,534,328
670617.065,2576190.031,536,328
670627.065,2576190.031,538,328
670637.065,2576190.031,540,328
670647.065,2576190.031,542,328
670657.065,2576190.031,544,328
670667.065,2576190.031,546,328
670677.065,2576190.031,548,328
670687.065,2576190.031,550,328
670697.065,2576190.031,552,328
670707.065,2576190.031,554,328
670717.065,2576190.031,556,328
670727.065,2576190.031,558,328
670737.065,2576190.031,560,328
670747.065,2576190.031,562,328
670757.065,2576190.031,564,328
670767.065,2576190.031,566,328
670777.065,2576190.031,568,328
670787.065,2576190.031,570,328
670797.065,2576190.031,572,328
670807.065,2576190.031,574,328
670817.065,2576190.031,576,328
670827.065,2576190.031,578,328
670837.065,2576190.031,580,328
670847.065,2576190.031,582,328
670857.065,2576190.031,584,328
670867.065,2576190.031,586,328
670877.065,2576190.031,588,328
670887.065,2576190.031,590,328
670897.065,2576190.031,592,328
670907.065,2576190.031,594,328
670917.065,2576190.031,596,328
670927.065,2576190.031,598,328
670937.065,2576190.031,600,328
670947.065,2576190.031,602,328
670957.065,2576190.031,604,328
670967.065,2576190.031,606,328
670977.065,2576190.031,608,328
670987.065,2576190.031,610,328
670997.065,2576190.031,612,328
671007.065,2576190.031,614,328
671017.065,2576190.031,616,328
671027.065,2576190.031,618,328
671037.065,2576190.031,620,328
671047.065,2576190.031,622,328
671057.065,2576190.031,624,328
671067.065,2576190.031,626,328
671077.065,2576190.031,628,328
671087.065,2576190.031,630,328
671097.065,2576190.031,632,328
671107.065,2576190.031,634,328
671117.065,2576190.031,636,328
671127.065,2576190.031,638,328
671137.065,2576190.031,640,328
671147.065,2576190.031,642,328
671157.065,2576190.031,644,328
671167.065,2576190.031,646,328
671177.065,2576190.031,648,328
671187.065,2576190.031,650,328
671197.065,2576190.031,652,328
671207.065,2576190.031,654,328
671217.065,2576190.031,656,328
671227.065,2576190.031,658,328
671237.065,2576190.031,660,328
671247.065,2576190.031,662,328
671257.065,2576190.031,664,328
671267.065,2576190.031,666,328
671277.065,2576190.031,668,328
671287.065,2576190.031,670,328
671297.065,2576190.031,672,328
671307.065,2576190.031,674,328
671317.065,2576190.031,676,328
671327.065,2576190.031,678,328
671337.065,2576190.031,680,328
671347.065,2576190.031,682,328
671357.065,2576190.031,684,328
671367.065,2576190.031,686,328
671377.065,2576190.031,688,328
671387.065,2576190.031,690,328
671397.065,2576190.031,692,328
671407.065,2576190.031,694,328
671417.065,2576190.031,696,328
671427.065,2576190.031,698,328
671437.065,2576190.031,700,328
671447.065,2576190.031,702,328
671457.065,2576190.031,704,328
671467.065,2576190.031,706,328
671477.065,2576190.031,708,328
671487.065,2576190.031,710,328
671497.065,2576190.031,712,328
669507.065,2576180.031,314,326
669517.065,2576180.031,316,326
669527.065,2576180.031,318,326
669537.065,2576180.031,320,326
669547.065,2576180.031,322,326
669557.065,2576180.031,324,326
669567.065,2576180.031,326,326
669577.065,2576180.031,328,326
669587.065,2576180.031,330,326
669597.065,2576180.031,332,326
669607.065,2576180.031,334,326
669617.065,2576180.031,336,326
669627.065,2576180.031,338,326
669637.065,2576180.031,340,326
669647.065,2576180.031,342,326
669657.065,2576180.031,344,326
669667.065,2576180.031,346,326
669677.065,2576180.031,348,326
669687.065,2576180.031,350,326
669697.065,2576180.031,352,326
669707.065,2576180.031,354,326
669717.065,2576180.031,356,326
669727.065,2576180.031,358,326
669737.065,2576180.031,360,326
669747.065,2576180.031,362,326
669757.065,2576180.031,364,326
669767.065,2576180.031,366,326
669777.065,2576180.031,368,326
669787.065,2576180.031,370,326
669797.065,2576180.031,372,326
669807.065,2576180.031,374,326
669817.065,2576180.031,376,326
669827.065,2576180.031,378,326
669837.065,2576180.031,380,326
669847.065,2576180.031,382,326
669857.065,2576180.031,384,326
669867.065,2576180.031,386,326
669877.065,2576180.031,388,326
669887.065,2576180.031,390,326
669897.065,2576180.031,392,326
669907.065,2576180.031,394,326
669917.065,2576180.031,396,326
669927.065,2576180.031,398,326
669937.065,2576180.031,400,326
669947.065,2576180.031,402,326
669957.065,2576180.031,404,326
669967.065,2576180.031,406,326
669977.065,2576180.031,408,326
669987.065,2576180.031,410,326
669997.065,2576180.031,412,326
670007.065,2576180.031,414,326
670017.065,2576180.031,416,326
670027.065,2576180.031,418,326
670037.065,2576180.031,420,326
670047.065,2576180.031,422,326
670057.065,2576180.031,424,326
670067.065,2576180.031,426,326
670077.065,2576180.031,428,326
670087.065,2576180.031,430,326
670097.065,2576180.031,432,326
670107.065,2576180.031,434,326
670117.065,2576180.031,436,326
670127.065,2576180.031,438,326
670137.065,2576180.031,440,326
670147.065,2576180.031,442,326
670157.065,2576180.031,444,326
670167.065,2576180.031,446,326
670177.065,2576180.031,448,326
670187.065,2576180.031,450,326
670197.065,2576180.031,452,326
670207.065,2576180.031,454,326
670217.065,2576180.031,456,326
670227.065,2576180.031,458,326
670237.065,2576180.031,460,326
670247.065,2576180.031,462,326
670257.065,2576180.031,464,326
670267.065,2576180.031,466,326
670277.065,2576180.031,468,326
670287.065,2576180.031,470,326
670297.065,2576180.031,472,326
670307.065,2576180.031,474,326
670317.065,2576180.031,476,326
670327.065,2576180.031,478,326
670337.065,2576180.031,480,326
670347.065,2576180.031,482,326
670357.065,2576180.031,484,326
670367.065,2576180.031,486,326
670377.065,2576180.031,488,326
670387.065,2576180.031,490,326
670397.065,2576180.031,492,326
670407.065,2576180.031,494,326
670417.065,2576180.031,496,326
670427.065,2576180.031,498,326
670437.065,2576180.031,500,326
670447.065,2576180.031,502,326
670457.065,2576180.031,504,326
670467.065,2576180.031,506,326
670477.065,2576180.031,508,326
670487.065,2576180.031,510,326
670497.065,2576180.031,512,326
670507.065,2576180.031,514,326
670517.065,2576180.031,516,326
670527.065,2576180.031,518,326
670537.065,2576180.031,520,326
670547.065,2576180.031,522,326
670557.065,2576180.031,524,326
670567.065,2576180.031,526,326
670577.065,2576180.031,528,326
670587.065,2576180.031,530,326
670597.065,2576180.031,532,326
670607.065,2576180.031,534,326
670617.065,2576180.031,536,326
670627.065,2576180.031,538,326
670637.065,2576180.031,540,326
670647.065,2576180.031,542,326
670657.065,2576180.031,544,326
670667.065,2576180.031,546,326
670677.065,2576180.031,548,326
670687.065,2576180.031,550,326
670697.065,2576180.031,552,326
670707.065,2576180.031,554,326
670717.065,2576180.031,556,326
670727.065,2576180.031,558,326
670737.065,2576180.031,560,326
670747.065,2576180.031,562,326
670757.065,2576180.031,564,326
670767.065,2576180.031,566,326
670777.065,2576180.031,568,326
670787.065,2576180.031,570,326
670797.065,2576180.031,572,326
670807.065,2576180.031,574,326
670817.065,2576180.031,576,326
670827.065,2576180.031,578,326
670837.065,2576180.031,580,326
670847.065,2576180.031,582,326
670857.065,2576180.031,584,326
670867.065,2576180.031,586,326
670877.065,2576180.031,588,326
670887.065,2576180.031,590,326
670897.065,2576180.031,592,326
670907.065,2576180.031,594,326
670917.065,2576180.031,596,326
670927.065,2576180.031,598,326
670937.065,2576180.031,600,326
670947.065,2576180.031,602,326
670957.065,2576180.031,604,326
670967.065,2576180.031,606,326
670977.065,2576180.031,608,326
670987.065,2576180.031,610,326
670997.065,2576180.031,612,326
671007.065,2576180.031,614,326
671017.065,2576180.031,616,326
671027.065,2576180.031,618,326
671037.065,2576180.031,620,326
671047.065,2576180.031,622,326
671057.065,2576180.031,624,326
671067.065,2576180.031,626,326
671077.065,2576180.031,628,326
671087.065,2576180.031,630,326
671097.065,2576180.031,632,326
671107.065,2576180.031,634,326
671117.065,2576180.031,636,326
671127.065,2576180.031,638,326
671137.065,2576180.031,640,326
671147.065,2576180.031,642,326
671157.065,2576180.031,644,326
671167.065,2576180.031,646,326
671177.065,2576180.031,648,326
671187.065,2576180.031,650,326
671197.065,2576180.031,652,326
671207.065,2576180.031,654,326
671217.065,2576180.031,656,326
671227.065,2576180.031,658,326
671237.065,2576180.031,660,326
671247.065,2576180.031,662,326
671257.065,2576180.031,664,326
671267.065,2576180.031,666,326
671277.065,2576180.031,668,326
671287.065,2576180.031,670,326
671297.065,2576180.031,672,326
671307.065,2576180.031,674,326
671317.065,2576180.031,676,326
671327.065,2576180.031,678,326
671337.065,2576180.031,680,326
671347.065,2576180.031,682,326
671357.065,2576180.031,684,326
671367.065,2576180.031,686,326
671377.065,2576180.031,688,326
671387.065,2576180.031,690,326
671397.065,2576180.031,692,326
671407.065,2576180.031,694,326
671417.065,2576180.031,696,326
671427.065,2576180.031,698,326
671437.065,2576180.031,700,326
671447.065,2576180.031,702,326
671457.065,2576180.031,704,326
671467.065,2576180.031,706,326
671477.065,2576180.031,708,326
671487.065,2576180.031,710,326
671497.065,2576180.031,712,326
669507.065,2576170.031,314,324
669517.065,2576170.031,316,324
669527.065,2576170.031,318,324
669537.065,2576170.031,320,324
669547.065,2576170.031,322,324
669557.065,2576170.031,324,324
669567.065,2576170.031,326,324
669577.065,2576170.031,328,324
669587.065,2576170.031,330,324
669597.065,2576170.031,332,324
669607.065,2576170.031,334,324
669617.065,2576170.031,336,324
669627.065,2576170.031,338,324
669637.065,2576170.031,340,324
669647.065,2576170.031,342,324
669657.065,2576170.031,344,324
669667.065,2576170.031,346,324
669677.065,2576170.031,348,324
669687.065,2576170.031,350,324
669697.065,2576170.031,352,324
669707.065,2576170.031,354,324
669717.065,2576170.031,356,324
669727.065,2576170.031,358,324
669737.065,2576170.031,360,324
669747.065,2576170.031,362,324
669757.065,2576170.031,364,324
669767.065,2576170.031,366,324
669777.065,2576170.031,368,324
669787.065,2576170.031,370,324
669797.065,2576170.031,372,324
669807.065,2576170.031,374,324
669817.065,2576170.031,376,324
669827.065,2576170.031,378,324
669837.065,2576170.031,380,324
669847.065,2576170.031,382,324
669857.065,2576170.031,384,324
669867.065,2576170.031,386,324
669877.065,2576170.031,388,324
669887.065,2576170.031,390,324
669897.065,2576170.031,392,324
669907.065,2576170.031,394,324
669917.065,2576170.031,396,324
669927.065,2576170.031,398,324
669937.065,2576170.031,400,324
669947.065,2576170.031,402,324
669957.065,2576170.031,404,324
669967.065,2576170.031,406,324
669977.065,2576170.031,408,324
669987.065,2576170.031,410,324
669997.065,2576170.031,412,324
670007.065,2576170.031,414,324
670017.065,2576170.031,416,324
670027.065,2576170.031,418,324
670037.065,2576170.031,420,324
670047.065,2576170.031,422,324
670057.065,2576170.031,424,324
670067.065,2576170.031,426,324
670077.065,2576170.031,428,324
670087.065,2576170.031,430,324
670097.065,2576170.031,432,324
670107.065,2576170.031,434,324
670117.065,2576170.031,436,324
670127.065,2576170.031,438,324
670137.065,2576170.031,440,324
670147.065,2576170.031,442,324
670157.065,2576170.031,444,324
670167.065,2576170.031,446,324
670177.065,2576170.031,448,324
670187.065,2576170.031,450,324
670197.065,2576170.031,452,324
670207.065,2576170.031,454,324
670217.065,2576170.031,456,324
670227.065,2576170.031,458,324
670237.065,2576170.031,460,324
670247.065,2576170.031,462,324
670257.065,2576170.031,464,324
670267.065,2576170.031,466,324
670277.065,2576170.031,468,324
670287.065,2576170.031,470,324
670297.065,2576170.031,472,324
670307.065,2576170.031,474,324
670317.065,2576170.031,476,324
670327.065,2576170.031,478,324
670337.065,2576170.031,480,324
670347.065,2576170.031,482,324
670357.065,2576170.031,484,324
670367.065,2576170.031,486,324
670377.065,2576170.031,488,324
670387.065,2576170.031,490,324
670397.065,2576170.031,492,324
670407.065,2576170.031,494,324
670417.065,2576170.031,496,324
670427.065,2576170.031,498,324
670437.065,2576170.031,500,324
670447.065,2576170.031,502,324
670457.065,2576170.031,504,324
670467.065,2576170.031,506,324
670477.065,2576170.031,508,324
670487.065,2576170.031,510,324
670497.065,2576170.031,512,324
670507.065,2576170.031,514,324
670517.065,2576170.031,516,324
670527.065,2576170.031,518,324
670537.065,2576170.031,520,324
670547.065,2576170.031,522,324
670557.065,2576170.031,524,324
670567.065,2576170.031,526,324
670577.065,2576170.031,528,324
670587.065,2576170.031,530,324
670597.065,2576170.031,532,324
670607.065,2576170.031,534,324
670617.065,2576170.031,536,324
670627.065,2576170.031,538,324
670637.065,2576170.031,540,324
670647.065,2576170.031,542,324
670657.065,2576170.031,544,324
670667.065,2576170.031,546,324
670677.065,2576170.031,548,324
670687.065,2576170.031,550,324
670697.065,2576170.031,552,324
670707.065,2576170.031,554,324
670717.065,2576170.031,556,324
670727.065,2576170.031,558,324
670737.065,2576170.031,560,324
670747.065,2576170.031,562,324
670757.065,2576170.031,564,324
670767.065,2576170.031,566,324
670777.065,2576170.031,568,324
670787.065,2576170.031,570,324
670797.065,2576170.031,572,324
670807.065,2576170.031,574,324
670817.065,2576170.031,576,324
670827.065,2576170.031,578,324
670837.065,2576170.031,580,324
670847.065,2576170.031,582,324
670857.065,2576170.031,584,324
670867.065,2576170.031,586,324
670877.065,2576170.031,588,324
670887.065,2576170.031,590,324
670897.065,2576170.031,592,324
670907.065,2576170.031,594,324
670917.065,2576170.031,596,324
670927.065,2576170.031,598,324
670937.065,2576170.031,600,324
670947.065,2576170.031,602,324
670957.065,2576170.031,604,324
670967.065,2576170.031,606,324
670977.065,2576170.031,608,324
670987.065,2576170.031,610,324
670997.065,2576170.031,612,324
671007.065,2576170.031,614,324
671017.065,2576170.031,616,324
671027.065,2576170.031,618,324
671037.065,2576170.031,620,324
671047.065,2576170.031,622,324
671057.065,2576170.031,624,324
671067.065,2576170.031,626,324
671077.065,2576170.031,628,324
671087.065,2576170.031,630,324
671097.065,2576170.031,632,324
671107.065,2576170.031,634,324
671117.065,2576170.031,636,324
671127.065,2576170.031,638,324
671137.065,2576170.031,640,324
671147.065,2576170.031,642,324
671157.065,2576170.031,644,324
671167.065,2576170.031,646,324
671177.065,2576170.031,648,324
671187.065,2576170.031,650,324
671197.065,2576170.031,652,324
671207.065,2576170.031,654,324
671217.065,2576170.031,656,324
671227.065,2576170.031,658,324
671237.065,2576170.031,660,324
671247.065,2576170.031,662,324
671257.065,2576170.031,664,324
671267.065,2576170.031,666,324
671277.065,2576170.031,668,324
671287.065,2576170.031,670,324
671297.065,2576170.031,672,324
671307.065,2576170.031,674,324
671317.065,2576170.031,676,324
671327.065,2576170.031,678,324
671337.065,2576170.031,680,324
671347.065,2576170.031,682,324
671357.065,2576170.031,684,324
671367.065,2576170.031,686,324
671377.065,2576170.031,688,324
671387.065,2576170.031,690,324
671397.065,2576170.031,692,324
671407.065,2576170.031,694,324
671417.065,2576170.031,696,324
671427.065,2576170.031,698,324
671437.065,2576170.031,700,324
671447.065,2576170.031,702,324
671457.065,2576170.031,704,324
671467.065,2576170.031,706,324
671477.065,2576170.031,708,324
671487.065,2576170.031,710,324
671497.065,2576170.031,712,324
669507.065,2576160.031,314,322
669517.065,2576160.031,316,322
669527.065,2576160.031,318,322
669537.065,2576160.031,320,322
669547.065,2576160.031,322,322
669557.065,2576160.031,324,322
669567.065,2576160.031,326,322
669577.065,2576160.031,328,322
669587.065,2576160.031,330,322
669597.065,2576160.031,332,322
669607.065,2576160.031,334,322
669617.065,2576160.031,336,322
669627.065,2576160.031,338,322
669637.065,2576160.031,340,322
669647.065,2576160.031,342,322
669657.065,2576160.031,344,322
669667.065,2576160.031,346,322
669677.065,2576160.031,348,322
669687.065,2576160.031,350,322
669697.065,2576160.031,352,322
669707.065,2576160.031,354,322
669717.065,2576160.031,356,322
669727.065,2576160.031,358,322
669737.065,2576160.031,360,322
669747.065,2576160.031,362,322
669757.065,2576160.031,364,322
669767.065,2576160.031,366,322
669777.065,2576160.031,368,322
669787.065,2576160.031,370,322
669797.065,2576160.031,372,322
669807.065,2576160.031,374,322
669817.065,2576160.031,376,322
669827.065,2576160.031,378,322
669837.065,2576160.031,380,322
669847.065,2576160.031,382,322
669857.065,2576160.031,384,322
669867.065,2576160.031,386,322
669877.065,2576160.031,388,322
669887.065,2576160.031,390,322
669897.065,2576160.031,392,322
669907.065,2576160.031,394,322
669917.065,2576160.031,396,322
669927.065,2576160.031,398,322
669937.065,2576160.031,400,322
669947.065,2576160.031,402,322
669957.065,2576160.031,404,322
669967.065,2576160.031,406,322
669977.065,2576160.031,408,322
669987.065,2576160.031,410,322
669997.065,2576160.031,412,322
670007.065,2576160.031,414,322
670017.065,2576160.031,416,322
670027.065,2576160.031,418,322
670037.065,2576160.031,420,322
670047.065,2576160.031,422,322
670057.065,2576160.031,424,322
670067.065,2576160.031,426,322
670077.065,2576160.031,428,322
670087.065,2576160.031,430,322
670097.065,2576160.031,432,322
670107.065,2576160.031,434,322
670117.065,2576160.031,436,322
670127.065,2576160.031,438,322
670137.065,2576160.031,440,322
670147.065,2576160.031,442,322
670157.065,2576160.031,444,322
670167.065,2576160.031,446,322
670177.065,2576160.031,448,322
670187.065,2576160.031,450,322
670197.065,2576160.031,452,322
